id,lon,lat
pt_ll_429,7.44,41.76
pt_ll_430,8.28,41.58
pt_ll_431,6.12,41.88
pt_ll_432,6.48,41.76
pt_ll_5649,6.48,42.12
pt_ll_433,7.2,42.36
pt_ll_434,7.8,42.06
pt_ll_435,8.04,41.94
pt_ll_436,8.4,42.36
pt_ll_437,7.44,41.58
pt_ll_438,6.84,41.52
pt_ll_439,6.84,41.76
pt_ll_440,5.4,41.58
pt_ll_441,5.76,41.58
pt_ll_442,4.32,41.52
pt_ll_443,4.68,41.4
pt_ll_444,4.92,41.46
pt_ll_445,6.0,41.34
pt_ll_446,6.12,41.34
pt_ll_447,4.32,40.26
pt_ll_5772,4.68,41.34
pt_ll_448,4.32,40.74
pt_ll_449,4.32,40.56
pt_ll_450,5.28,41.28
pt_ll_451,4.92,40.86
pt_ll_452,6.0,40.86
pt_ll_453,5.4,40.8
pt_ll_454,5.28,40.56
pt_ll_455,5.88,40.56
pt_ll_5774,5.76,40.32
pt_ll_456,7.02,41.34
pt_ll_457,7.38,41.34
pt_ll_458,7.92,41.4
pt_ll_459,6.96,41.28
pt_ll_460,7.2,41.22
pt_ll_461,7.44,41.28
pt_ll_462,7.44,41.04
pt_ll_463,6.84,41.04
pt_ll_5650,6.96,40.98
pt_ll_464,6.54,40.8
pt_ll_465,6.72,40.74
pt_ll_466,7.08,40.8
pt_ll_467,7.56,40.68
pt_ll_468,6.48,40.56
pt_ll_469,6.96,40.62
pt_ll_470,7.2,40.56
pt_ll_471,6.96,40.44
pt_ll_472,7.32,40.32
pt_ll_473,6.48,40.26
pt_ll_474,6.96,40.26
pt_ll_475,8.76,42.42
pt_ll_476,9.12,42.3
pt_ll_477,8.64,42.12
pt_ll_478,8.52,42.06
pt_ll_479,9.0,41.94
pt_ll_480,8.4,41.82
pt_ll_481,8.76,41.76
pt_ll_482,8.46,41.64
pt_ll_483,8.64,41.52
pt_ll_484,8.28,41.4
pt_ll_485,8.52,41.34
pt_ll_486,8.04,41.1
pt_ll_487,8.64,41.16
pt_ll_488,9.36,41.94
pt_ll_489,9.36,41.7
pt_ll_490,9.0,41.64
pt_ll_491,9.36,41.52
pt_ll_492,9.54,41.4
pt_ll_493,9.12,41.22
pt_ll_494,9.36,41.1
pt_ll_495,8.04,40.92
pt_ll_496,8.28,40.8
pt_ll_497,9.0,40.8
pt_ll_498,9.36,40.92
pt_ll_499,9.36,40.8
pt_ll_500,9.72,40.86
pt_ll_501,7.92,40.74
pt_ll_502,7.92,40.32
pt_ll_503,8.28,40.62
pt_ll_504,8.28,40.32
pt_ll_505,9.0,40.08
pt_ll_5651,8.52,40.26
pt_ll_506,9.12,40.68
pt_ll_507,9.0,40.2
pt_ll_508,9.72,40.62
pt_ll_509,9.54,40.44
pt_ll_510,6.96,40.08
pt_ll_511,7.56,40.08
pt_ll_512,7.92,40.02
pt_ll_513,8.28,39.96
pt_ll_514,8.64,40.02
pt_ll_515,7.44,39.84
pt_ll_516,8.4,39.78
pt_ll_517,7.2,39.6
pt_ll_518,7.8,39.66
pt_ll_519,8.16,39.48
pt_ll_5652,6.78,39.42
pt_ll_520,7.38,39.42
pt_ll_521,7.44,39.3
pt_ll_522,7.92,39.24
pt_ll_523,7.56,39.18
pt_ll_524,7.08,39.06
pt_ll_525,7.56,39.06
pt_ll_526,7.8,38.82
pt_ll_527,9.84,40.26
pt_ll_528,9.72,40.2
pt_ll_529,10.08,40.14
pt_ll_530,9.9,39.96
pt_ll_531,9.42,39.9
pt_ll_532,8.76,39.6
pt_ll_533,9.36,39.6
pt_ll_534,9.72,39.66
pt_ll_535,8.88,39.42
pt_ll_536,9.72,39.36
pt_ll_537,9.96,39.24
pt_ll_538,9.18,39.3
pt_ll_539,9.6,39.24
pt_ll_540,9.0,39.18
pt_ll_541,8.28,39.06
pt_ll_542,8.64,39.12
pt_ll_543,8.88,39.0
pt_ll_544,8.4,38.7
pt_ll_545,6.72,38.88
pt_ll_546,7.2,38.82
pt_ll_547,6.6,38.64
pt_ll_548,7.2,38.64
pt_ll_549,6.84,38.52
pt_ll_5653,7.68,38.46
pt_ll_550,8.22,38.52
pt_ll_551,6.84,38.16
pt_ll_552,7.02,38.16
pt_ll_553,9.42,38.16
pt_ll_554,7.92,38.22
pt_ll_555,7.2,37.98
pt_ll_556,7.8,37.8
pt_ll_557,7.44,37.8
pt_ll_558,9.36,39.12
pt_ll_559,9.6,38.76
pt_ll_560,9.36,38.64
pt_ll_561,9.72,38.7
pt_ll_562,8.64,38.52
pt_ll_563,9.0,38.58
pt_ll_564,8.4,38.34
pt_ll_565,8.64,38.28
pt_ll_566,8.16,38.1
pt_ll_567,7.92,37.86
pt_ll_568,8.28,37.92
pt_ll_569,8.16,37.68
pt_ll_570,8.28,37.8
pt_ll_571,8.28,37.5
pt_ll_572,8.28,37.14
pt_ll_573,8.46,37.14
pt_ll_574,9.72,38.34
pt_ll_575,10.08,38.22
pt_ll_576,9.48,38.16
pt_ll_577,9.84,38.1
pt_ll_578,8.88,37.8
pt_ll_579,8.88,38.1
pt_ll_580,10.44,39.96
pt_ll_581,10.2,39.78
pt_ll_582,10.56,39.6
pt_ll_583,10.2,39.42
pt_ll_584,10.56,39.36
pt_ll_585,10.44,39.24
pt_ll_586,10.56,39.06
pt_ll_587,10.26,39.0
pt_ll_588,10.32,38.7
pt_ll_589,10.68,38.64
pt_ll_5654,10.38,38.46
pt_ll_590,10.5,38.4
pt_ll_591,11.76,39.84
pt_ll_592,10.74,39.72
pt_ll_593,10.98,39.36
pt_ll_594,11.28,39.24
pt_ll_595,11.16,39.18
pt_ll_596,10.86,39.06
pt_ll_597,10.98,38.88
pt_ll_598,9.84,41.76
pt_ll_599,9.84,41.58
pt_ll_600,10.02,41.28
pt_ll_601,10.08,41.64
pt_ll_602,10.44,41.58
pt_ll_603,9.96,41.4
pt_ll_604,10.5,41.4
pt_ll_605,10.44,41.22
pt_ll_606,9.84,41.16
pt_ll_607,10.08,40.92
pt_ll_5655,11.1,41.7
pt_ll_608,10.8,41.58
pt_ll_609,11.16,41.58
pt_ll_610,10.8,41.4
pt_ll_611,11.22,41.34
pt_ll_612,10.68,41.22
pt_ll_613,11.16,41.22
pt_ll_614,10.8,41.04
pt_ll_615,10.56,40.98
pt_ll_616,10.8,40.86
pt_ll_617,10.44,40.74
pt_ll_618,10.62,40.68
pt_ll_619,10.32,40.62
pt_ll_620,10.56,40.5
pt_ll_621,10.56,40.26
pt_ll_5656,11.88,41.04
pt_ll_622,11.52,40.86
pt_ll_623,11.16,40.68
pt_ll_624,11.64,40.68
pt_ll_625,10.92,40.68
pt_ll_626,11.52,40.44
pt_ll_5657,10.92,40.26
pt_ll_627,11.16,40.08
pt_ll_628,10.8,39.96
pt_ll_629,11.22,39.9
pt_ll_630,12.48,40.86
pt_ll_631,12.0,40.68
pt_ll_632,11.64,40.44
pt_ll_633,12.24,40.5
pt_ll_634,12.9,40.5
pt_ll_635,12.0,40.44
pt_ll_636,12.9,40.38
pt_ll_637,12.36,40.26
pt_ll_638,12.6,40.2
pt_ll_639,11.76,40.32
pt_ll_640,11.88,40.14
pt_ll_641,11.52,40.08
pt_ll_642,12.0,40.02
pt_ll_643,11.52,39.96
pt_ll_644,11.28,39.84
pt_ll_645,12.06,39.9
pt_ll_646,11.16,39.6
pt_ll_647,11.76,39.6
pt_ll_648,11.4,39.48
pt_ll_649,13.44,40.74
pt_ll_650,13.32,40.56
pt_ll_651,12.48,39.9
pt_ll_652,6.48,43.739999999999995
pt_ll_653,2.88,42.839999999999996
pt_ll_654,3.36,41.28
pt_ll_655,10.68,37.68
pt_ll_5658,10.08,37.5
pt_ll_656,11.64,38.34
pt_ll_657,12.06,38.34
pt_ll_658,12.36,38.52
pt_ll_659,12.6,38.52
pt_ll_5775,10.8,42.839999999999996
pt_ll_660,12.06,42.12
pt_ll_661,12.24,42.72
pt_ll_662,11.88,43.199999999999996
pt_ll_663,12.6,43.559999999999995
pt_ll_664,12.96,42.72
pt_ll_665,14.04,41.94
pt_ll_666,11.88,43.739999999999995
pt_ll_667,12.42,44.46
pt_ll_668,12.24,44.64
pt_ll_669,12.6,44.82
pt_ll_670,12.72,45.0
pt_ll_671,14.4,45.0
pt_ll_672,14.4,42.12
pt_ll_673,13.5,40.8
pt_ll_674,12.84,44.879999999999995
pt_ll_675,12.96,44.519999999999996
pt_ll_676,12.72,43.739999999999995
pt_ll_677,12.72,43.379999999999995
pt_ll_678,12.96,42.839999999999996
pt_ll_679,12.24,42.239999999999995
pt_ll_680,14.16,44.46
pt_ll_681,12.96,44.1
pt_ll_682,14.28,43.8
pt_ll_683,14.58,43.68
pt_ll_684,14.04,43.44
pt_ll_685,13.32,43.199999999999996
pt_ll_686,14.22,42.839999999999996
pt_ll_687,13.68,42.66
pt_ll_688,12.96,42.48
pt_ll_689,14.4,42.48
pt_ll_690,12.96,42.12
pt_ll_5659,12.78,41.88
pt_ll_691,12.24,41.76
pt_ll_692,12.72,45.18
pt_ll_693,12.24,45.54
pt_ll_694,11.88,45.839999999999996
pt_ll_695,10.98,45.9
pt_ll_696,11.88,46.08
pt_ll_697,12.48,46.32
pt_ll_5151,12.96,46.44
pt_ll_5152,13.56,46.32
pt_ll_698,13.5,46.8
pt_ll_699,14.04,46.92
pt_ll_700,14.4,47.16
pt_ll_701,17.28,44.16
pt_ll_702,18.0,42.839999999999996
pt_ll_703,14.64,42.12
pt_ll_704,14.58,47.04
pt_ll_705,12.72,46.199999999999996
pt_ll_706,12.48,45.54
pt_ll_707,12.96,46.08
pt_ll_708,13.44,46.08
pt_ll_709,14.52,46.32
pt_ll_710,13.56,45.36
pt_ll_711,14.94,45.6
pt_ll_712,15.3,46.08
pt_ll_713,15.66,46.62
pt_ll_714,14.88,44.64
pt_ll_715,14.88,44.16
pt_ll_716,15.3,44.04
pt_ll_717,15.6,44.82
pt_ll_718,15.84,44.519999999999996
pt_ll_719,16.92,44.76
pt_ll_720,16.92,44.46
pt_ll_721,14.94,43.559999999999995
pt_ll_722,14.58,43.08
pt_ll_723,15.0,42.839999999999996
pt_ll_724,16.56,44.28
pt_ll_725,17.52,43.559999999999995
pt_ll_726,17.04,43.559999999999995
pt_ll_727,17.16,42.72
pt_ll_728,16.74,42.72
pt_ll_729,15.66,47.76
pt_ll_730,16.02,48.6
pt_ll_5660,16.2,48.6
pt_ll_731,16.92,48.6
pt_ll_732,17.76,48.6
pt_ll_733,19.08,48.48
pt_ll_5153,19.26,48.48
pt_ll_734,19.44,48.36
pt_ll_735,19.68,48.96
pt_ll_5776,21.12,43.199999999999996
pt_ll_736,20.16,46.08
pt_ll_737,21.24,42.66
pt_ll_738,18.9,43.199999999999996
pt_ll_5777,21.24,42.66
pt_ll_739,15.84,46.8
pt_ll_740,16.44,47.04
pt_ll_741,16.02,47.64
pt_ll_742,16.8,48.12
pt_ll_743,17.64,48.12
pt_ll_744,18.0,47.699999999999996
pt_ll_745,18.18,47.28
pt_ll_746,16.2,46.08
pt_ll_747,18.36,46.08
pt_ll_748,16.92,45.18
pt_ll_749,17.1,45.0
pt_ll_750,18.72,44.76
pt_ll_751,18.36,44.16
pt_ll_752,19.08,43.92
pt_ll_753,17.88,43.68
pt_ll_754,19.62,47.879999999999995
pt_ll_755,19.8,47.4
pt_ll_756,19.92,46.92
pt_ll_757,19.92,46.68
pt_ll_5661,19.8,46.5
pt_ll_758,19.68,46.26
pt_ll_759,19.92,45.96
pt_ll_760,19.92,45.72
pt_ll_761,20.04,45.6
pt_ll_762,20.04,45.18
pt_ll_763,20.04,44.879999999999995
pt_ll_764,20.16,44.64
pt_ll_765,20.16,44.28
pt_ll_766,20.04,44.4
pt_ll_767,18.9,43.44
pt_ll_768,20.52,43.559999999999995
pt_ll_769,20.16,43.199999999999996
pt_ll_770,18.12,42.96
pt_ll_771,18.72,43.199999999999996
pt_ll_772,19.44,42.96
pt_ll_773,20.16,42.839999999999996
pt_ll_774,19.8,41.04
pt_ll_775,14.64,40.56
pt_ll_776,15.12,40.8
pt_ll_777,15.3,40.86
pt_ll_778,15.48,40.86
pt_ll_779,15.66,40.86
pt_ll_780,15.84,40.92
pt_ll_781,16.02,40.92
pt_ll_782,16.2,40.68
pt_ll_783,16.32,40.8
pt_ll_5155,16.44,40.8
pt_ll_5156,16.56,40.92
pt_ll_784,16.56,42.66
pt_ll_785,19.62,42.66
pt_ll_786,20.4,42.0
pt_ll_5778,20.64,42.239999999999995
pt_ll_5779,20.52,42.12
pt_ll_5780,18.24,42.839999999999996
pt_ll_5781,17.28,42.839999999999996
pt_ll_5782,20.16,41.76
pt_ll_787,20.16,41.58
pt_ll_5154,16.32,42.12
pt_ll_788,16.32,41.64
pt_ll_789,16.92,41.04
pt_ll_790,17.1,41.04
pt_ll_791,17.64,41.1
pt_ll_792,17.88,40.92
pt_ll_793,18.0,40.68
pt_ll_794,18.12,40.86
pt_ll_795,18.48,40.86
pt_ll_796,19.08,40.92
pt_ll_797,19.44,41.04
pt_ll_798,19.8,41.04
