id,lon,lat
pt_ll_311,7.333,41.0
pt_ll_312,5.5,40.667
pt_ll_313,5.667,40.5
pt_ll_314,6.0,40.917
pt_ll_315,6.333,40.75
pt_ll_316,6.667,40.5
pt_ll_317,7.5,40.75
pt_ll_318,7.667,40.5
pt_ll_319,6.833,40.25
pt_ll_320,6.667,40.0
pt_ll_321,8.0,40.25
pt_ll_322,7.333,40.0
pt_ll_323,6.833,39.75
pt_ll_324,6.667,39.5
pt_ll_325,7.0,39.333
pt_ll_326,7.0,39.083
pt_ll_327,7.833,39.917
pt_ll_328,7.333,39.667
pt_ll_329,8.0,39.5
pt_ll_330,7.333,39.25
pt_ll_331,7.667,39.083
pt_ll_332,8.5,39.5
pt_ll_333,8.667,39.167
pt_ll_334,8.5,41.667
pt_ll_335,8.0,41.5
pt_ll_336,8.833,41.833
pt_ll_337,8.0,41.25
pt_ll_338,8.333,41.25
pt_ll_339,8.5,41.0
pt_ll_340,8.333,41.0
pt_ll_341,8.333,40.75
pt_ll_342,8.667,40.667
pt_ll_343,8.833,40.417
pt_ll_344,8.5,40.083
pt_ll_345,3.0,41.0
pt_ll_346,5.5,42.25
pt_ll_347,5.5,42.5
pt_ll_348,5.667,42.75
pt_ll_349,5.5,43.25
pt_ll_350,5.333,43.667
pt_ll_351,11.5,44.25
pt_ll_352,5.5,44.0
pt_ll_353,5.667,44.333
pt_ll_354,5.667,44.667
pt_ll_355,5.333,45.0
pt_ll_356,5.25,45.167
pt_ll_357,5.667,45.5
pt_ll_358,6.25,45.5
pt_ll_359,6.5,45.5
pt_ll_360,6.75,45.0
pt_ll_361,8.25,45.833
pt_ll_362,9.0,45.75
pt_ll_363,10.333,45.667
pt_ll_364,11.333,45.75
pt_ll_365,11.75,45.417
pt_ll_366,12.0,45.5
pt_ll_367,13.0,45.667
pt_ll_368,13.167,44.667
pt_ll_369,13.5,44.25
pt_ll_370,13.75,44.417
pt_ll_371,14.333,45.0
pt_ll_372,15.167,45.083
pt_ll_373,15.167,45.833
pt_ll_374,20.333,42.333
pt_ll_375,17.0,43.0
pt_ll_5763,12.0,37.25
pt_ll_376,12.0,37.417
pt_ll_377,12.167,37.5
pt_ll_378,12.25,37.917
pt_ll_379,12.917,38.083
pt_ll_380,12.5,38.5
pt_ll_381,12.667,38.583
pt_ll_382,13.0,38.75
pt_ll_383,13.5,38.75
pt_ll_384,14.0,38.833
pt_ll_385,14.667,38.917
pt_ll_386,15.0,39.0
pt_ll_387,15.75,39.5
pt_ll_388,15.917,39.667
pt_ll_389,15.5,40.0
pt_ll_390,16.0,40.5
pt_ll_391,14.0,42.0
pt_ll_392,12.5,44.0
pt_ll_393,16.333,40.667
pt_ll_394,16.833,40.75
pt_ll_395,17.25,41.0
pt_ll_396,17.5,41.0
pt_ll_397,17.833,41.333
pt_ll_398,18.5,41.5
pt_ll_399,18.0,41.75
pt_ll_400,18.25,42.0
pt_ll_401,18.5,42.167
pt_ll_402,18.75,42.333
pt_ll_403,19.0,42.5
pt_ll_404,19.5,42.5
pt_ll_405,20.333,42.333
pt_ll_5764,9.0,45.0
pt_ll_5765,11.5,44.5
pt_ll_5766,14.667,42.5
pt_ll_5767,16.0,43.0
pt_ll_5768,14.0,41.5
pt_ll_5769,14.333,39.0
pt_ll_5770,12.0,37.667
pt_ll_5771,14.0,39.667
pt_ll_406,5.75,45.167
pt_ll_407,6.167,44.75
pt_ll_408,8.25,45.083
pt_ll_409,8.5,45.5
pt_ll_410,9.333,45.333
pt_ll_411,10.167,45.333
pt_ll_412,10.167,45.083
pt_ll_413,7.0,44.75
pt_ll_414,6.333,43.75
pt_ll_415,7.0,43.5
pt_ll_416,8.333,44.417
pt_ll_417,8.833,44.583
pt_ll_418,6.417,44.5
pt_ll_5648,7.417,44.417
pt_ll_419,6.333,44.333
pt_ll_420,7.5,44.0
pt_ll_421,7.333,44.75
pt_ll_422,8.5,44.5
pt_ll_423,8.5,45.167
pt_ll_424,11.0,45.0
pt_ll_425,11.0,44.5
pt_ll_426,10.25,44.333
pt_ll_427,9.333,44.75
pt_ll_428,9.333,43.5
pt_ll_429,10.333,44.0
pt_ll_430,11.5,43.75
pt_ll_431,8.5,44.167
pt_ll_432,9.0,44.0
pt_ll_5649,9.0,44.5
pt_ll_433,10.0,44.833
pt_ll_434,10.833,44.417
pt_ll_435,11.167,44.25
pt_ll_436,11.667,44.833
pt_ll_437,10.333,43.75
pt_ll_438,9.5,43.667
pt_ll_439,9.5,44.0
pt_ll_440,7.5,43.75
pt_ll_441,8.0,43.75
pt_ll_442,6.0,43.667
pt_ll_443,6.5,43.5
pt_ll_444,6.833,43.583
pt_ll_445,8.333,43.417
pt_ll_446,8.5,43.417
pt_ll_447,6.0,41.917
pt_ll_5772,6.5,43.417
pt_ll_448,6.0,42.583
pt_ll_449,6.0,42.333
pt_ll_450,7.333,43.333
pt_ll_451,6.833,42.75
pt_ll_452,8.333,42.75
pt_ll_453,7.5,42.667
pt_ll_454,7.333,42.333
pt_ll_455,8.167,42.333
pt_ll_5774,8.0,42.0
pt_ll_456,9.75,43.417
pt_ll_457,10.25,43.417
pt_ll_458,11.0,43.5
pt_ll_459,9.667,43.333
pt_ll_460,10.0,43.25
pt_ll_461,10.333,43.333
pt_ll_462,10.333,43.0
pt_ll_463,9.5,43.0
pt_ll_5650,9.667,42.917
pt_ll_464,9.083,42.667
pt_ll_465,9.333,42.583
pt_ll_466,9.833,42.667
pt_ll_467,10.5,42.5
pt_ll_468,9.0,42.333
pt_ll_469,9.667,42.417
pt_ll_470,10.0,42.333
pt_ll_471,9.667,42.167
pt_ll_472,10.167,42.0
pt_ll_473,9.0,41.917
pt_ll_474,9.667,41.917
pt_ll_475,12.167,44.917
pt_ll_476,12.667,44.75
pt_ll_477,12.0,44.5
pt_ll_478,11.833,44.417
pt_ll_479,12.5,44.25
pt_ll_480,11.667,44.083
pt_ll_481,12.167,44.0
pt_ll_482,11.75,43.833
pt_ll_483,12.0,43.667
pt_ll_484,11.5,43.5
pt_ll_485,11.833,43.417
pt_ll_486,11.167,43.083
pt_ll_487,12.0,43.167
pt_ll_488,13.0,44.25
pt_ll_489,13.0,43.917
pt_ll_490,12.5,43.833
pt_ll_491,13.0,43.667
pt_ll_492,13.25,43.5
pt_ll_493,12.667,43.25
pt_ll_494,13.0,43.083
pt_ll_495,11.167,42.833
pt_ll_496,11.5,42.667
pt_ll_497,12.5,42.667
pt_ll_498,13.0,42.833
pt_ll_499,13.0,42.667
pt_ll_500,13.5,42.75
pt_ll_501,11.0,42.583
pt_ll_502,11.0,42.0
pt_ll_503,11.5,42.417
pt_ll_504,11.5,42.0
pt_ll_505,12.5,41.667
pt_ll_5651,11.833,41.917
pt_ll_506,12.667,42.5
pt_ll_507,12.5,41.833
pt_ll_508,13.5,42.417
pt_ll_509,13.25,42.167
pt_ll_510,9.667,41.667
pt_ll_511,10.5,41.667
pt_ll_512,11.0,41.583
pt_ll_513,11.5,41.5
pt_ll_514,12.0,41.583
pt_ll_515,10.333,41.333
pt_ll_516,11.667,41.25
pt_ll_517,10.0,41.0
pt_ll_518,10.833,41.083
pt_ll_519,11.333,40.833
pt_ll_5652,9.417,40.75
pt_ll_520,10.25,40.75
pt_ll_521,10.333,40.583
pt_ll_522,11.0,40.5
pt_ll_523,10.5,40.417
pt_ll_524,9.833,40.25
pt_ll_525,10.5,40.25
pt_ll_526,10.833,39.917
pt_ll_527,13.667,41.917
pt_ll_528,13.5,41.833
pt_ll_529,14.0,41.75
pt_ll_530,13.75,41.5
pt_ll_531,13.083,41.417
pt_ll_532,12.167,41.0
pt_ll_533,13.0,41.0
pt_ll_534,13.5,41.083
pt_ll_535,12.333,40.75
pt_ll_536,13.5,40.667
pt_ll_537,13.833,40.5
pt_ll_538,12.75,40.583
pt_ll_539,13.333,40.5
pt_ll_540,12.5,40.417
pt_ll_541,11.5,40.25
pt_ll_542,12.0,40.333
pt_ll_543,12.333,40.167
pt_ll_544,11.667,39.75
pt_ll_545,9.333,40.0
pt_ll_546,10.0,39.917
pt_ll_547,9.167,39.667
pt_ll_548,10.0,39.667
pt_ll_549,9.5,39.5
pt_ll_5653,10.667,39.417
pt_ll_550,11.417,39.5
pt_ll_551,9.5,39.0
pt_ll_552,9.75,39.0
pt_ll_553,13.083,39.0
pt_ll_554,11.0,39.083
pt_ll_555,10.0,38.75
pt_ll_556,10.833,38.5
pt_ll_557,10.333,38.5
pt_ll_558,13.0,40.333
pt_ll_559,13.333,39.833
pt_ll_560,13.0,39.667
pt_ll_561,13.5,39.75
pt_ll_562,12.0,39.5
pt_ll_563,12.5,39.583
pt_ll_564,11.667,39.25
pt_ll_565,12.0,39.167
pt_ll_566,11.333,38.917
pt_ll_567,11.0,38.583
pt_ll_568,11.5,38.667
pt_ll_569,11.333,38.333
pt_ll_570,11.5,38.5
pt_ll_571,11.5,38.083
pt_ll_572,11.5,37.583
pt_ll_573,11.75,37.583
pt_ll_574,13.5,39.25
pt_ll_575,14.0,39.083
pt_ll_576,13.167,39.0
pt_ll_577,13.667,38.917
pt_ll_578,12.333,38.5
pt_ll_579,12.333,38.917
pt_ll_580,14.5,41.5
pt_ll_581,14.167,41.25
pt_ll_582,14.667,41.0
pt_ll_583,14.167,40.75
pt_ll_584,14.667,40.667
pt_ll_585,14.5,40.5
pt_ll_586,14.667,40.25
pt_ll_587,14.25,40.167
pt_ll_588,14.333,39.75
pt_ll_589,14.833,39.667
pt_ll_5654,14.417,39.417
pt_ll_590,14.583,39.333
pt_ll_591,16.333,41.333
pt_ll_592,14.917,41.167
pt_ll_593,15.25,40.667
pt_ll_594,15.667,40.5
pt_ll_595,15.5,40.417
pt_ll_596,15.083,40.25
pt_ll_597,15.25,40.0
pt_ll_598,13.667,44.0
pt_ll_599,13.667,43.75
pt_ll_600,13.917,43.333
pt_ll_601,14.0,43.833
pt_ll_602,14.5,43.75
pt_ll_603,13.833,43.5
pt_ll_604,14.583,43.5
pt_ll_605,14.5,43.25
pt_ll_606,13.667,43.167
pt_ll_607,14.0,42.833
pt_ll_5655,15.417,43.917
pt_ll_608,15.0,43.75
pt_ll_609,15.5,43.75
pt_ll_610,15.0,43.5
pt_ll_611,15.583,43.417
pt_ll_612,14.833,43.25
pt_ll_613,15.5,43.25
pt_ll_614,15.0,43.0
pt_ll_615,14.667,42.917
pt_ll_616,15.0,42.75
pt_ll_617,14.5,42.583
pt_ll_618,14.75,42.5
pt_ll_619,14.333,42.417
pt_ll_620,14.667,42.25
pt_ll_621,14.667,41.917
pt_ll_5656,16.5,43.0
pt_ll_622,16.0,42.75
pt_ll_623,15.5,42.5
pt_ll_624,16.167,42.5
pt_ll_625,15.167,42.5
pt_ll_626,16.0,42.167
pt_ll_5657,15.167,41.917
pt_ll_627,15.5,41.667
pt_ll_628,15.0,41.5
pt_ll_629,15.583,41.417
pt_ll_630,17.333,42.75
pt_ll_631,16.667,42.5
pt_ll_632,16.167,42.167
pt_ll_633,17.0,42.25
pt_ll_634,17.917,42.25
pt_ll_635,16.667,42.167
pt_ll_636,17.917,42.083
pt_ll_637,17.167,41.917
pt_ll_638,17.5,41.833
pt_ll_639,16.333,42.0
pt_ll_640,16.5,41.75
pt_ll_641,16.0,41.667
pt_ll_642,16.667,41.583
pt_ll_643,16.0,41.5
pt_ll_644,15.667,41.333
pt_ll_645,16.75,41.417
pt_ll_646,15.5,41.0
pt_ll_647,16.333,41.0
pt_ll_648,15.833,40.833
pt_ll_649,18.667,42.583
pt_ll_650,18.5,42.333
pt_ll_651,17.333,41.417
pt_ll_652,9.0,46.75
pt_ll_653,4.0,45.5
pt_ll_654,4.667,43.333
pt_ll_655,14.833,38.333
pt_ll_5658,14.0,38.083
pt_ll_656,16.167,39.25
pt_ll_657,16.75,39.25
pt_ll_658,17.167,39.5
pt_ll_659,17.5,39.5
pt_ll_5775,15.0,45.5
pt_ll_660,16.75,44.5
pt_ll_661,17.0,45.333
pt_ll_662,16.5,46.0
pt_ll_663,17.5,46.5
pt_ll_664,18.0,45.333
pt_ll_665,19.5,44.25
pt_ll_666,16.5,46.75
pt_ll_667,17.25,47.75
pt_ll_668,17.0,48.0
pt_ll_669,17.5,48.25
pt_ll_670,17.667,48.5
pt_ll_671,20.0,48.5
pt_ll_672,20.0,44.5
pt_ll_673,18.75,42.667
pt_ll_674,17.833,48.333
pt_ll_675,18.0,47.833
pt_ll_676,17.667,46.75
pt_ll_677,17.667,46.25
pt_ll_678,18.0,45.5
pt_ll_679,17.0,44.667
pt_ll_680,19.667,47.75
pt_ll_681,18.0,47.25
pt_ll_682,19.833,46.833
pt_ll_683,20.25,46.667
pt_ll_684,19.5,46.333
pt_ll_685,18.5,46.0
pt_ll_686,19.75,45.5
pt_ll_687,19.0,45.25
pt_ll_688,18.0,45.0
pt_ll_689,20.0,45.0
pt_ll_690,18.0,44.5
pt_ll_5659,17.75,44.167
pt_ll_691,17.0,44.0
pt_ll_692,17.667,48.75
pt_ll_693,17.0,49.25
pt_ll_694,16.5,49.667
pt_ll_695,15.25,49.75
pt_ll_696,16.5,50.0
pt_ll_697,17.333,50.333
pt_ll_5151,18.0,50.5
pt_ll_5152,18.833,50.333
pt_ll_698,18.75,51.0
pt_ll_699,19.5,51.167
pt_ll_700,20.0,51.5
pt_ll_701,24.0,47.333
pt_ll_702,25.0,45.5
pt_ll_703,20.333,44.5
pt_ll_704,20.25,51.333
pt_ll_705,17.667,50.167
pt_ll_706,17.333,49.25
pt_ll_707,18.0,50.0
pt_ll_708,18.667,50.0
pt_ll_709,20.167,50.333
pt_ll_710,18.833,49.0
pt_ll_711,20.75,49.333
pt_ll_712,21.25,50.0
pt_ll_713,21.75,50.75
pt_ll_714,20.667,48.0
pt_ll_715,20.667,47.333
pt_ll_716,21.25,47.167
pt_ll_717,21.667,48.25
pt_ll_718,22.0,47.833
pt_ll_719,23.5,48.167
pt_ll_720,23.5,47.75
pt_ll_721,20.75,46.5
pt_ll_722,20.25,45.833
pt_ll_723,20.833,45.5
pt_ll_724,23.0,47.5
pt_ll_725,24.333,46.5
pt_ll_726,23.667,46.5
pt_ll_727,23.833,45.333
pt_ll_728,23.25,45.333
pt_ll_729,21.75,52.333
pt_ll_730,22.25,53.5
pt_ll_5660,22.5,53.5
pt_ll_731,23.5,53.5
pt_ll_732,24.667,53.5
pt_ll_733,26.5,53.333
pt_ll_5153,26.75,53.333
pt_ll_734,27.0,53.167
pt_ll_735,27.333,54.0
pt_ll_5776,29.333,46.0
pt_ll_736,28.0,50.0
pt_ll_737,29.5,45.25
pt_ll_738,26.25,46.0
pt_ll_5777,29.5,45.25
pt_ll_739,22.0,51.0
pt_ll_740,22.833,51.333
pt_ll_741,22.25,52.167
pt_ll_742,23.333,52.833
pt_ll_743,24.5,52.833
pt_ll_744,25.0,52.25
pt_ll_745,25.25,51.667
pt_ll_746,22.5,50.0
pt_ll_747,25.5,50.0
pt_ll_748,23.5,48.75
pt_ll_749,23.75,48.5
pt_ll_750,26.0,48.167
pt_ll_751,25.5,47.333
pt_ll_752,26.5,47.0
pt_ll_753,24.833,46.667
pt_ll_754,27.25,52.5
pt_ll_755,27.5,51.833
pt_ll_756,27.667,51.167
pt_ll_757,27.667,50.833
pt_ll_5661,27.5,50.583
pt_ll_758,27.333,50.25
pt_ll_759,27.667,49.833
pt_ll_760,27.667,49.5
pt_ll_761,27.833,49.333
pt_ll_762,27.833,48.75
pt_ll_763,27.833,48.333
pt_ll_764,28.0,48.0
pt_ll_765,28.0,47.5
pt_ll_766,27.833,47.667
pt_ll_767,26.25,46.333
pt_ll_768,28.5,46.5
pt_ll_769,28.0,46.0
pt_ll_770,25.167,45.667
pt_ll_771,26.0,46.0
pt_ll_772,27.0,45.667
pt_ll_773,28.0,45.5
pt_ll_774,27.5,43.0
pt_ll_775,20.333,42.333
pt_ll_776,21.0,42.667
pt_ll_777,21.25,42.75
pt_ll_778,21.5,42.75
pt_ll_779,21.75,42.75
pt_ll_780,22.0,42.833
pt_ll_781,22.25,42.833
pt_ll_782,22.5,42.5
pt_ll_783,22.667,42.667
pt_ll_5155,22.833,42.667
pt_ll_5156,23.0,42.833
pt_ll_784,23.0,45.25
pt_ll_785,27.25,45.25
pt_ll_786,28.333,44.333
pt_ll_5778,28.667,44.667
pt_ll_5779,28.5,44.5
pt_ll_5780,25.333,45.5
pt_ll_5781,24.0,45.5
pt_ll_5782,28.0,44.0
pt_ll_787,28.0,43.75
pt_ll_5154,22.667,44.5
pt_ll_788,22.667,43.833
pt_ll_789,23.5,43.0
pt_ll_790,23.75,43.0
pt_ll_791,24.5,43.083
pt_ll_792,24.833,42.833
pt_ll_793,25.0,42.5
pt_ll_794,25.167,42.75
pt_ll_795,25.667,42.75
pt_ll_796,26.5,42.833
pt_ll_797,27.0,43.0
pt_ll_798,27.5,43.0
pt_ll_799,19.75,43.25
pt_ll_800,20.0,43.5
pt_ll_801,20.167,44.25
pt_ll_802,21.25,44.0
pt_ll_803,21.0,43.75
pt_ll_804,21.5,43.5
pt_ll_805,21.5,43.25
pt_ll_806,21.5,44.5
pt_ll_807,22.0,44.5
pt_ll_808,23.0,45.0
pt_ll_809,23.0,44.5
pt_ll_810,26.5,45.0
pt_ll_811,23.0,44.25
pt_ll_812,23.0,44.0
pt_ll_813,24.0,44.5
pt_ll_814,24.0,44.0
pt_ll_815,23.0,43.667
pt_ll_816,23.5,43.5
pt_ll_817,22.75,43.333
pt_ll_818,24.5,43.333
pt_ll_819,24.0,43.5
pt_ll_820,26.0,44.5
pt_ll_821,25.667,44.75
