id,lon,lat
pt_ll_1,-5.14,18.00
pt_ll_2,-3.82024,18.72
pt_ll_3,-3.70,19.44
pt_ll_4,-2.62,20.16
pt_ll_5,-1.300240000000002,21.60
pt_ll_6,-5.14,18.00
pt_ll_7,-4.90024,18.00
pt_ll_8,-4.96,18.00
pt_ll_9,-5.50,17.279999999999999
pt_ll_10,-5.50,17.279999999999999
pt_ll_11,-6.22,16.5599999999999995
pt_ll_12,-6.09976,16.5599999999999995
pt_ll_13,-7.30,15.84
pt_ll_14,-7.539760000000001,15.12
pt_ll_15,-7.539760000000001,15.12
pt_ll_16,-4.96,18.00
pt_ll_17,-4.06,18.72
pt_ll_18,-2.98,20.16
pt_ll_19,-2.98,20.16
pt_ll_20,-3.21976,19.44
pt_ll_21,-3.340000000000001,19.44
pt_ll_22,-3.57976,19.44
pt_ll_23,-2.98,20.16
pt_ll_24,-2.49976,20.16
pt_ll_25,-2.260000000000001,20.879999999999999
pt_ll_26,-2.260000000000001,20.879999999999999
pt_ll_27,-2.02024,20.879999999999999
pt_ll_28,-3.70,19.44
pt_ll_29,-4.42,18.72
pt_ll_30,-3.70,19.44
pt_ll_31,-4.78,18.00
pt_ll_32,-5.14,18.00
pt_ll_33,-4.06,18.72
pt_ll_34,-5.14,18.00
pt_ll_35,-2.260000000000001,20.879999999999999
pt_ll_5143,-1.77976,20.879999999999999
pt_ll_36,-0.82,22.32
pt_ll_37,-0.46,22.32
pt_ll_38,0.26,23.039999999999999
pt_ll_39,-0.33976,22.32
pt_ll_40,-2.260000000000001,20.879999999999999
pt_ll_41,-2.260000000000001,20.879999999999999
pt_ll_42,-2.260000000000001,20.879999999999999
pt_ll_43,2.06,25.20
pt_ll_44,1.70,24.479999999999999
pt_ll_45,2.299759999999998,25.20
pt_ll_46,2.96,25.92
pt_ll_47,4.22,27.36
pt_ll_48,3.50,26.64
pt_ll_49,4.58,27.36
pt_ll_50,6.379999999999998,29.519999999999998
pt_ll_51,7.82,30.96
pt_ll_52,8.539999999999998,31.679999999999998
pt_ll_53,9.499759999999997,32.40
pt_ll_5761,1.339999999999999,24.479999999999999
pt_ll_54,0.859759999999998,23.76
pt_ll_55,0.62,23.76
pt_ll_56,-0.100000000000001,23.039999999999999
pt_ll_57,0.139759999999998,23.039999999999999
pt_ll_58,0.26,23.039999999999999
pt_ll_59,-0.46,22.32
pt_ll_60,-0.580240000000001,22.32
pt_ll_61,-0.46,22.32
pt_ll_62,-0.82,22.32
pt_ll_63,-2.260000000000001,20.879999999999999
pt_ll_64,-1.77976,20.879999999999999
pt_ll_65,-2.02024,20.879999999999999
pt_ll_66,-2.260000000000001,20.879999999999999
pt_ll_67,-2.74024,20.16
pt_ll_68,-1.90,20.879999999999999
pt_ll_69,-1.180000000000001,21.60
pt_ll_70,-0.580240000000001,22.32
pt_ll_71,-1.54,21.60
pt_ll_72,-2.98,20.16
pt_ll_73,-4.78,18.00
pt_ll_74,-4.42,18.72
pt_ll_75,-2.98,20.16
pt_ll_76,-1.77976,20.879999999999999
pt_ll_77,-0.33976,22.32
pt_ll_78,-0.33976,22.32
pt_ll_79,0.62,23.76
pt_ll_80,1.579759999999999,24.479999999999999
pt_ll_81,2.06,25.20
pt_ll_82,2.78,25.92
pt_ll_83,9.26,32.40
pt_ll_84,8.90,31.679999999999998
pt_ll_85,8.539999999999998,31.679999999999998
pt_ll_86,7.82,30.96
pt_ll_87,6.379999999999998,29.519999999999998
pt_ll_88,6.74,29.519999999999998
